,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,state,zip,year_sold,age_of_house
1768,6/3/2014 0:00,580135.0,4,2.5,3150,5886,2.0,3,3150,0,2014,0,13516 164th Ave SE,Renton,WA 98059,WA,98059,2014-06-03,7
1769,6/3/2014 0:00,575000.0,3,2.25,3800,33825,1.0,4,3330,470,1976,1992,24716 142nd Ave SE,Kent,WA 98042,WA,98042,2014-06-03,45
1770,6/3/2014 0:00,613000.0,3,2.5,1350,3068,2.0,3,1350,0,1991,0,819 31st Ave,Seattle,WA 98122,WA,98122,2014-06-03,30
1771,6/3/2014 0:00,235000.0,3,2.0,1530,8700,1.0,4,1530,0,1970,0,2925 Morris Ave S,Renton,WA 98055,WA,98055,2014-06-03,51
1772,6/3/2014 0:00,660000.0,3,2.5,2290,2798,3.0,4,2290,0,1953,1983,2402 Delmar Dr E,Seattle,WA 98102,WA,98102,2014-06-03,68
1773,6/3/2014 0:00,280000.0,2,1.5,1480,15641,1.0,4,1480,0,1940,2001,11405 26th Ave SW,Seattle,WA 98146,WA,98146,2014-06-03,81
1774,6/3/2014 0:00,268000.0,3,1.75,1970,10270,1.0,4,1970,0,1966,0,3644 Manchester Way,Kent,WA 98032,WA,98032,2014-06-03,55
1775,6/3/2014 0:00,235000.0,2,1.0,720,4840,1.0,4,720,0,1947,1988,5403 34th Ave SW,Seattle,WA 98126,WA,98126,2014-06-03,74
1776,6/3/2014 0:00,390000.0,3,2.0,1080,7236,1.0,5,1080,0,1947,0,808 NE 117th St,Seattle,WA 98125,WA,98125,2014-06-03,74
1777,6/3/2014 0:00,654950.0,4,2.5,2790,45902,2.0,3,2790,0,1987,2000,19218 189th Pl NE,Woodinville,WA 98077,WA,98077,2014-06-03,34
1778,6/3/2014 0:00,449500.0,5,2.75,2040,7488,1.0,4,1200,840,1969,0,12610 NE 142nd St,Kirkland,WA 98034,WA,98034,2014-06-03,52
1779,6/3/2014 0:00,150000.0,3,1.0,1320,8220,1.0,3,1320,0,1959,1989,1904 S 259th St,Des Moines,WA 98198,WA,98198,2014-06-03,62
1780,6/3/2014 0:00,440000.0,3,2.25,1680,57063,2.0,4,1680,0,1989,0,43105 SE 149th St,North Bend,WA 98045,WA,98045,2014-06-03,32
1781,6/3/2014 0:00,710000.0,3,2.0,2140,4923,1.0,4,1070,1070,1928,0,8250 Ashworth Ave N,Seattle,WA 98103,WA,98103,2014-06-03,93
1782,6/3/2014 0:00,420000.0,3,1.75,1660,9600,1.0,3,1380,280,1981,2013,18223 129th Pl NE,Bothell,WA 98011,WA,98011,2014-06-03,40
1783,6/3/2014 0:00,312000.0,3,2.25,1540,5338,1.0,5,770,770,1954,0,9014 Ravenna Ave NE,Seattle,WA 98115,WA,98115,2014-06-03,67
1784,6/3/2014 0:00,320000.0,3,2.0,1880,10758,1.0,5,940,940,1952,1998,14712 SE 105th Pl,Renton,WA 98059,WA,98059,2014-06-03,69
1785,6/3/2014 0:00,235000.0,3,1.0,1250,15603,1.0,4,1250,0,1959,0,12522 SE 105th St,Renton,WA 98056,WA,98056,2014-06-03,62
1786,6/3/2014 0:00,437000.0,5,2.0,2120,137565,1.5,3,2120,0,1913,1983,16633 Westside Hwy SW,Vashon,WA 98070,WA,98070,2014-06-03,108
1787,6/3/2014 0:00,545000.0,3,1.75,1810,3000,1.5,4,1810,0,1903,0,4331 5th Ave NW,Seattle,WA 98107,WA,98107,2014-06-03,118
1788,6/3/2014 0:00,640000.0,3,2.5,2370,11172,2.0,3,2370,0,1993,0,12020 SE 76th St,Newcastle,WA 98056,WA,98056,2014-06-03,28
1789,6/3/2014 0:00,432000.0,3,2.5,1970,4036,2.0,4,1970,0,2003,0,35317 SE Ridge St,Snoqualmie,WA 98065,WA,98065,2014-06-03,18
1790,6/3/2014 0:00,548000.0,3,2.5,2110,4099,2.0,3,2110,0,2001,0,17041 128th Pl NE,Woodinville,WA 98072,WA,98072,2014-06-03,20
1791,6/3/2014 0:00,830000.0,3,3.0,2080,10521,1.5,3,2080,0,2004,2003,8359 NE Juanita Dr,Kirkland,WA 98034,WA,98034,2014-06-03,17
1792,6/3/2014 0:00,875000.0,4,2.25,3720,12384,1.0,5,1860,1860,1970,0,2929 200th Ave SE,Sammamish,WA 98075,WA,98075,2014-06-03,51
1793,6/3/2014 0:00,409950.0,2,1.75,1370,5125,1.0,5,1370,0,1944,0,929 N 88th St,Seattle,WA 98103,WA,98103,2014-06-03,77
1794,6/3/2014 0:00,695000.0,4,2.5,2961,12146,2.0,3,2961,0,1998,2006,21548 SE 28th Ln,Sammamish,WA 98075,WA,98075,2014-06-03,23
1795,6/3/2014 0:00,562100.0,3,2.25,2090,12112,2.0,3,2090,0,1983,2009,15703 NE 113th Ct,Redmond,WA 98052,WA,98052,2014-06-03,38
1796,6/3/2014 0:00,475000.0,3,2.5,2600,7210,2.0,3,2600,0,1989,0,5054 NE 23rd St,Renton,WA 98059,WA,98059,2014-06-03,32
1797,6/3/2014 0:00,425000.0,3,2.25,1870,9000,1.0,3,1440,430,1978,0,10559 NE 150th Ct,Bothell,WA 98011,WA,98011,2014-06-03,43
1798,6/3/2014 0:00,600000.0,4,2.5,2620,9873,2.0,3,2620,0,1987,2000,2830 216th Ave SE,Issaquah,WA 98075,WA,98075,2014-06-03,34
1799,6/3/2014 0:00,770000.0,3,2.5,2430,54059,2.0,3,2430,0,1987,2000,15105 262nd Ave SE,Issaquah,WA 98027,WA,98027,2014-06-03,34
1800,6/3/2014 0:00,239000.0,3,1.75,1340,16480,1.0,4,1340,0,1968,0,26510 134th Ave SE,Kent,WA 98042,WA,98042,2014-06-03,53
1801,6/3/2014 0:00,295000.0,2,1.0,1170,10621,1.0,3,1170,0,1963,2008,507 Janet Ave NE,North Bend,WA 98045,WA,98045,2014-06-03,58
1802,6/3/2014 0:00,560000.0,3,1.75,2000,10182,1.0,5,1400,600,1963,0,6110 123rd Ave NE,Kirkland,WA 98033,WA,98033,2014-06-03,58
1803,6/3/2014 0:00,613000.0,5,2.5,2070,12000,1.0,4,1340,730,1967,0,1813 177th Ave NE,Bellevue,WA 98008,WA,98008,2014-06-03,54
1804,6/3/2014 0:00,960000.0,4,3.0,4590,9150,2.0,3,3490,1100,1981,2013,13003 13th Ave NW,Seattle,WA 98177,WA,98177,2014-06-03,40
1805,6/3/2014 0:00,847000.0,5,1.0,2550,4623,2.5,4,2550,0,1905,0,805 30th Ave,Seattle,WA 98122,WA,98122,2014-06-03,116
1806,6/3/2014 0:00,206000.0,3,1.0,1060,9600,1.0,4,1060,0,1962,0,35014 19th Ave SW,Federal Way,WA 98023,WA,98023,2014-06-03,59
1807,6/3/2014 0:00,253000.0,2,1.75,1220,5000,1.0,5,860,360,1921,0,506 Wells Ave N,Renton,WA 98057,WA,98057,2014-06-03,100
1808,6/3/2014 0:00,430000.0,4,2.25,1790,7203,1.0,4,1110,680,1973,0,19534 34th Ave NE,Lake Forest Park,WA 98155,WA,98155,2014-06-03,48
1809,6/3/2014 0:00,605000.0,3,2.0,2060,4040,1.0,4,1120,940,1947,1988,510 N 70th St,Seattle,WA 98103,WA,98103,2014-06-03,74
1810,6/3/2014 0:00,425000.0,2,2.5,1140,1182,3.0,3,1140,0,2007,0,2017 NW 59th St,Seattle,WA 98107,WA,98107,2014-06-03,14
1811,6/3/2014 0:00,720000.0,4,2.5,2870,12648,2.0,4,2870,0,1986,0,24146 SE 45th Pl,Issaquah,WA 98029,WA,98029,2014-06-03,35
1812,6/3/2014 0:00,375900.0,6,1.5,2550,33740,1.0,4,1750,800,1958,1972,31207 22nd Ave SW,Federal Way,WA 98023,WA,98023,2014-06-03,63
1813,6/3/2014 0:00,1298000.0,4,3.5,2790,10125,1.5,5,2790,0,1985,0,4510 89th Ave SE,Mercer Island,WA 98040,WA,98040,2014-06-03,36
1814,6/3/2014 0:00,210000.0,3,1.0,1110,7962,1.0,3,1110,0,1962,2003,11048 21st Ave SW,Seattle,WA 98146,WA,98146,2014-06-03,59
1815,6/3/2014 0:00,234000.0,2,1.0,940,5375,1.0,4,940,0,1952,0,20214 8th Ave S,Des Moines,WA 98198,WA,98198,2014-06-03,69
1816,6/3/2014 0:00,285000.0,3,1.75,2880,18296,1.0,3,1580,1300,1958,2004,4071 S 128th St,Tukwila,WA 98168,WA,98168,2014-06-03,63
1817,6/3/2014 0:00,400000.0,3,1.5,1200,4800,1.0,4,1200,0,1962,0,15226 SE 1st Pl,Bellevue,WA 98007,WA,98007,2014-06-03,59
1818,6/3/2014 0:00,718000.0,3,1.0,1030,4958,1.0,5,1030,0,1952,1998,4760 47th Ave NE,Seattle,WA 98105,WA,98105,2014-06-03,69
1819,6/3/2014 0:00,174500.0,2,2.5,1240,2689,2.0,3,1240,0,1986,0,829 S 310th Pl,Federal Way,WA 98003,WA,98003,2014-06-03,35
1820,6/3/2014 0:00,222400.0,3,2.0,1200,9566,1.0,3,1200,0,1995,0,124 Mt Vista Pl SW,Pacific,WA 98047,WA,98047,2014-06-03,26
1821,6/3/2014 0:00,402500.0,3,3.25,2780,4002,2.0,3,2780,0,2009,0,14806 279th Ln NE,Duvall,WA 98019,WA,98019,2014-06-03,12
1822,6/3/2014 0:00,250000.0,3,2.25,1765,7652,2.0,3,1765,0,1996,0,33015 4th Pl S,Federal Way,WA 98003,WA,98003,2014-06-03,25
1823,6/3/2014 0:00,600000.0,4,2.5,1960,14242,1.0,4,1290,670,1958,1972,12048 Standring Ct SW,Burien,WA 98146,WA,98146,2014-06-03,63
1824,6/3/2014 0:00,930000.0,2,2.5,2680,11214,1.0,3,2680,0,2006,0,24035 NE Adair Rd,Redmond,WA 98053,WA,98053,2014-06-03,15
1825,6/3/2014 0:00,272500.0,3,2.0,1410,7622,1.0,4,1410,0,1983,0,14608 SE 195th Pl,Renton,WA 98058,WA,98058,2014-06-03,38
1826,6/3/2014 0:00,363990.0,4,2.5,2240,3712,2.0,3,2240,0,2014,0,27433-27475 211th Ct SE,Maple Valley,WA 98038,WA,98038,2014-06-03,7
1827,6/3/2014 0:00,575000.0,4,2.75,3120,7644,2.0,3,3120,0,2010,0,9423 Ash Ave SE,Snoqualmie,WA 98065,WA,98065,2014-06-03,11
1828,6/3/2014 0:00,400000.0,3,2.25,1450,4706,2.0,3,1450,0,2009,0,8018 NE 183rd St,Kenmore,WA 98028,WA,98028,2014-06-03,12
1829,6/3/2014 0:00,427874.0,3,3.0,2340,5002,2.0,3,2340,0,2013,1923,897 SE 11th St,North Bend,WA 98045,WA,98045,2014-06-03,8
1830,6/3/2014 0:00,309000.0,5,2.75,2481,4045,2.0,3,2481,0,2014,0,38071 39th Ave S,Auburn,WA 98001,WA,98001,2014-06-03,7
1831,6/3/2014 0:00,320000.0,3,3.25,1530,1602,2.0,3,1140,390,2013,1923,5201 23rd Ave SW,Seattle,WA 98106,WA,98106,2014-06-03,8
1832,6/4/2014 0:00,390000.0,3,2.25,1250,7500,1.0,5,1250,0,1942,0,10111 32nd Pl SW,Seattle,WA 98146,WA,98146,2014-06-04,79
1833,6/4/2014 0:00,299000.0,1,0.75,560,12120,1.0,3,560,0,1967,2011,8314 361st Ave NE,Carnation,WA 98014,WA,98014,2014-06-04,54
1834,6/4/2014 0:00,375000.0,4,1.75,2200,7475,1.0,5,1100,1100,1955,0,6609 43rd Ave S,Seattle,WA 98118,WA,98118,2014-06-04,66
1835,6/4/2014 0:00,240500.0,3,1.75,1460,10584,1.0,3,990,470,1997,0,1219 S 124th St,Seattle,WA 98168,WA,98168,2014-06-04,24
1836,6/4/2014 0:00,320000.0,3,1.5,1650,9380,1.0,5,1130,520,1978,0,16710 133rd Pl SE,Renton,WA 98058,WA,98058,2014-06-04,43
1837,6/4/2014 0:00,1270000.0,5,2.5,3200,17204,1.0,3,2160,1040,1952,2008,8726 NE 11th St,Bellevue,WA 98004,WA,98004,2014-06-04,69
1838,6/4/2014 0:00,658588.0,3,2.25,2560,41346,2.0,3,2560,0,1986,0,12923 206th Ct SE,Issaquah,WA 98027,WA,98027,2014-06-04,35
1839,6/4/2014 0:00,270000.0,3,2.25,2080,4252,1.5,3,1550,530,2003,0,20442 137th Ave SE,Kent,WA 98042,WA,98042,2014-06-04,18
1840,6/4/2014 0:00,327500.0,3,1.0,1070,7140,1.0,3,1070,0,1989,0,3510 S Holly St,Seattle,WA 98118,WA,98118,2014-06-04,32
1841,6/4/2014 0:00,340000.0,3,1.75,2190,12626,2.0,4,2190,0,1978,2000,14000 SE 241st St,Kent,WA 98042,WA,98042,2014-06-04,43
1842,6/4/2014 0:00,200000.0,3,1.5,2060,15837,1.5,3,2060,0,1903,2005,13315 88th Ave S,Renton,WA 98057,WA,98057,2014-06-04,118
1843,6/4/2014 0:00,1025000.0,3,1.75,2640,8000,1.0,4,1320,1320,1960,2001,3057 70th Ave SE,Mercer Island,WA 98040,WA,98040,2014-06-04,61
1844,6/4/2014 0:00,275000.0,3,2.5,1720,8755,1.0,3,1000,720,1983,2009,31607 45th Pl SW,Federal Way,WA 98023,WA,98023,2014-06-04,38
1845,6/4/2014 0:00,1126000.0,5,3.5,3880,13885,2.0,4,2540,1340,1979,0,13800 SE 43rd St,Bellevue,WA 98006,WA,98006,2014-06-04,42
1846,6/4/2014 0:00,280000.0,2,1.0,960,4920,1.0,3,960,0,1942,1999,9007 4th Ave NW,Seattle,WA 98117,WA,98117,2014-06-04,79
1847,6/4/2014 0:00,485000.0,3,2.5,2340,59058,1.0,3,2340,0,1985,0,21924 234th Ave SE,Maple Valley,WA 98038,WA,98038,2014-06-04,36
1848,6/4/2014 0:00,1901000.0,3,2.5,2660,13367,2.0,3,2660,0,1992,0,4612 92nd Ave NE,Yarrow Point,WA 98004,WA,98004,2014-06-04,29
1849,6/4/2014 0:00,865000.0,3,1.75,2090,4725,2.0,3,1610,480,1947,2013,2825 W Elmore Pl,Seattle,WA 98199,WA,98199,2014-06-04,74
1850,6/4/2014 0:00,532000.0,3,2.5,1820,4910,2.0,3,1820,0,1993,0,25756 SE 41st St,Issaquah,WA 98029,WA,98029,2014-06-04,28
1851,6/4/2014 0:00,364950.0,4,2.5,2310,8030,2.0,3,2310,0,1978,0,15929 Broadway Ave NE,Duvall,WA 98019,WA,98019,2014-06-04,43
1852,6/4/2014 0:00,212500.0,3,1.0,920,14400,1.0,4,920,0,1977,0,35632 52nd Ave S,Auburn,WA 98001,WA,98001,2014-06-04,44
1853,6/4/2014 0:00,135000.0,1,1.0,790,13062,1.0,3,790,0,1942,1999,1641 S 124th St,Seattle,WA 98168,WA,98168,2014-06-04,79
1854,6/4/2014 0:00,437000.0,2,1.75,1500,6800,1.0,4,910,590,1942,1982,9702 12th Ave NW,Seattle,WA 98117,WA,98117,2014-06-04,79
1855,6/4/2014 0:00,390000.0,3,1.0,1240,11108,1.0,4,1240,0,1952,0,1348 SW 175th St,Normandy Park,WA 98166,WA,98166,2014-06-04,69
1856,6/4/2014 0:00,760000.0,4,2.5,2730,36183,2.0,3,2730,0,1986,0,11511 159th Ave NE,Redmond,WA 98052,WA,98052,2014-06-04,35
1857,6/4/2014 0:00,119500.0,3,1.0,1170,11000,1.0,2,1170,0,1980,0,14800 Kennedy Pl NE,Duvall,WA 98019,WA,98019,2014-06-04,41
1858,6/4/2014 0:00,2400000.0,5,3.25,3410,9088,2.0,3,2760,650,1912,1994,309 W Prospect St,Seattle,WA 98119,WA,98119,2014-06-04,109
1859,6/4/2014 0:00,837500.0,4,2.5,2700,9320,2.0,4,2700,0,1994,0,1317 5th Ln,Kirkland,WA 98033,WA,98033,2014-06-04,27
1860,6/4/2014 0:00,327500.0,4,1.75,1650,7800,1.0,3,1650,0,1968,1997,15035-15041 SE Fairwood Blvd,Renton,WA 98058,WA,98058,2014-06-04,53
1861,6/4/2014 0:00,175000.0,2,1.0,670,2378,1.0,3,670,0,1919,2001,3021-1/2 SW Harbor Ln,Seattle,WA 98126,WA,98126,2014-06-04,102
1862,6/4/2014 0:00,289950.0,3,2.0,1670,7757,1.0,3,1670,0,1992,0,10009 SE 247th Pl,Kent,WA 98030,WA,98030,2014-06-04,29
1863,6/4/2014 0:00,400000.0,3,1.75,1530,10731,1.0,3,1530,0,1986,0,18917 72nd Ct NE,Kenmore,WA 98028,WA,98028,2014-06-04,35
1864,6/4/2014 0:00,219950.0,3,2.25,1500,7615,1.0,3,1150,350,1984,0,32110 12th Pl SW,Federal Way,WA 98023,WA,98023,2014-06-04,37
1865,6/4/2014 0:00,161700.0,4,1.75,1720,7200,1.0,3,1220,500,1974,0,32955-32977 33rd Ave SW,Federal Way,WA 98023,WA,98023,2014-06-04,47
1866,6/4/2014 0:00,500000.0,5,3.0,2920,11440,2.0,3,2920,0,2003,0,18202 Dayton Ave N,Shoreline,WA 98133,WA,98133,2014-06-04,18
1867,6/4/2014 0:00,465000.0,3,1.0,910,4500,1.0,3,910,0,1948,1994,2915 NW 75th St,Seattle,WA 98117,WA,98117,2014-06-04,73
1868,6/4/2014 0:00,540000.0,3,1.0,1050,4160,1.0,4,1050,0,1925,1968,2511 NE 65th St,Seattle,WA 98115,WA,98115,2014-06-04,96
1869,6/4/2014 0:00,525000.0,3,2.0,1540,7800,1.0,3,1540,0,2004,2003,10340 38th Ave NE,Seattle,WA 98125,WA,98125,2014-06-04,17
1870,6/4/2014 0:00,324950.0,3,1.0,1210,7440,1.0,3,1210,0,1949,1998,15243 6th Ave NE,Shoreline,WA 98155,WA,98155,2014-06-04,72
1871,6/4/2014 0:00,565000.0,5,2.5,2650,11455,1.0,3,1400,1250,1961,2004,527 171st Pl NE,Bellevue,WA 98008,WA,98008,2014-06-04,60
1872,6/4/2014 0:00,760500.0,3,2.0,1990,3990,1.0,5,1130,860,1912,0,4117 Bagley Ave N,Seattle,WA 98103,WA,98103,2014-06-04,109
1873,6/4/2014 0:00,1100000.0,5,2.75,2660,8737,1.0,5,1470,1190,1969,0,4435 140th Ave SE,Bellevue,WA 98006,WA,98006,2014-06-04,52
1874,6/4/2014 0:00,603500.0,4,2.5,4060,9734,1.0,3,2150,1910,1977,2004,19304 65th Ave NE,Kenmore,WA 98028,WA,98028,2014-06-04,44
1875,6/4/2014 0:00,453500.0,5,2.5,2300,23345,1.0,5,1170,1130,1967,0,16930 SE 144th St,Renton,WA 98059,WA,98059,2014-06-04,54
1876,6/4/2014 0:00,583000.0,6,2.75,2630,16411,1.0,4,1650,980,1974,0,2317-2399 185th Pl NE,Redmond,WA 98052,WA,98052,2014-06-04,47
1877,6/4/2014 0:00,275000.0,2,1.0,770,8149,1.0,5,770,0,1948,1985,15346-15348 25th Ave NE,Shoreline,WA 98155,WA,98155,2014-06-04,73
1878,6/4/2014 0:00,875000.0,4,2.75,3790,10669,2.0,3,3790,0,1999,0,1223 269th Ave SE,Sammamish,WA 98075,WA,98075,2014-06-04,22
1879,6/4/2014 0:00,335000.0,4,2.75,2540,7210,1.0,4,1600,940,1979,0,15901-15999 131st Pl SE,Renton,WA 98058,WA,98058,2014-06-04,42
1880,6/4/2014 0:00,646000.0,4,2.25,2500,8500,1.0,4,1600,900,1978,2000,4615 158th Ave SE,Bellevue,WA 98006,WA,98006,2014-06-04,43
1881,6/4/2014 0:00,392500.0,4,2.5,2150,7303,2.0,3,2150,0,2005,0,2709 NE 22nd St,Renton,WA 98056,WA,98056,2014-06-04,16
1882,6/4/2014 0:00,785000.0,3,1.75,1670,9600,1.0,5,1670,0,1961,0,3764 79th Ave SE,Mercer Island,WA 98040,WA,98040,2014-06-04,60
1883,6/4/2014 0:00,470000.0,3,2.0,1800,12669,1.0,3,1800,0,1956,1990,10406 126th Ave NE,Kirkland,WA 98033,WA,98033,2014-06-04,65
1884,6/4/2014 0:00,560000.0,3,2.5,2070,12708,2.0,3,2070,0,1996,0,8203 120th Pl SE,Newcastle,WA 98056,WA,98056,2014-06-04,25
1885,6/4/2014 0:00,519000.0,2,1.0,830,2820,1.0,4,830,0,1920,0,8216 Linden Ave N,Seattle,WA 98103,WA,98103,2014-06-04,101
1886,6/4/2014 0:00,746000.0,3,2.25,2370,9619,1.0,4,1650,720,1973,0,18119 NE 30th St,Redmond,WA 98052,WA,98052,2014-06-04,48
1887,6/4/2014 0:00,317000.0,3,1.0,1010,5400,1.0,3,1010,0,1959,1989,3100-3198 S Byron St,Seattle,WA 98144,WA,98144,2014-06-04,62
1888,6/4/2014 0:00,371000.0,3,1.5,1420,4500,1.0,3,1420,0,1959,1989,2142 N 90th St,Seattle,WA 98103,WA,98103,2014-06-04,62
1889,6/4/2014 0:00,250000.0,4,2.0,2120,8701,1.5,4,2120,0,1960,2001,2006 S 257th St,Des Moines,WA 98198,WA,98198,2014-06-04,61
1890,6/4/2014 0:00,532000.0,4,1.75,2020,7029,1.0,4,1430,590,1979,0,10916 159th Ave NE,Redmond,WA 98052,WA,98052,2014-06-04,42
1891,6/4/2014 0:00,499950.0,3,2.5,1520,2208,2.0,3,1040,480,2007,0,2537 13th Ave W,Seattle,WA 98119,WA,98119,2014-06-04,14
1892,6/4/2014 0:00,375000.0,2,1.0,820,6250,1.0,4,820,0,1922,0,6018 41st Ave SW,Seattle,WA 98136,WA,98136,2014-06-04,99
1893,6/4/2014 0:00,640000.0,3,2.5,1690,1553,2.5,3,1690,0,2007,0,2647 22nd Ave W,Seattle,WA 98199,WA,98199,2014-06-04,14
1894,6/4/2014 0:00,400000.0,3,2.0,2260,11305,1.0,3,1130,1130,1986,0,2811 Mill Ave S,Renton,WA 98055,WA,98055,2014-06-04,35
1895,6/4/2014 0:00,572000.0,3,2.25,1830,7897,1.0,4,1290,540,1986,0,17801 NE 102nd Ct,Redmond,WA 98052,WA,98052,2014-06-04,35
1896,6/4/2014 0:00,310000.0,3,2.0,1350,11150,1.0,3,1110,240,1995,0,42321 SE 171st St,North Bend,WA 98045,WA,98045,2014-06-04,26
1897,6/4/2014 0:00,989000.0,5,3.5,3280,4000,2.0,3,2440,840,2003,0,8309 30th Ave NW,Seattle,WA 98117,WA,98117,2014-06-04,18
1898,6/4/2014 0:00,685000.0,4,2.5,2770,45514,2.0,4,2770,0,1989,0,18630 NE 202nd St,Woodinville,WA 98077,WA,98077,2014-06-04,32
1899,6/4/2014 0:00,907500.0,4,2.5,2770,8642,2.0,4,2770,0,1987,0,14583 NE 58th St,Bellevue,WA 98007,WA,98007,2014-06-04,34
1900,6/4/2014 0:00,427500.0,4,2.5,2460,5091,2.0,3,2460,0,2003,0,SE 170th Pl,Renton,WA 98058,WA,98058,2014-06-04,18
1901,6/4/2014 0:00,860000.0,3,3.25,4720,32467,2.0,3,3190,1530,1998,2006,10510 172nd Ct SE,Renton,WA 98059,WA,98059,2014-06-04,23
1902,6/4/2014 0:00,365000.0,2,1.0,1250,8100,1.0,4,1250,0,1947,1988,13727 1st Ave NE,Seattle,WA 98125,WA,98125,2014-06-04,74
1903,6/4/2014 0:00,250500.0,3,2.0,1710,7225,2.0,4,1710,0,1988,0,3030 SW 346th Pl,Federal Way,WA 98023,WA,98023,2014-06-04,33
1904,6/4/2014 0:00,411715.0,3,1.75,1840,5101,1.0,5,1040,800,1952,1998,4902 12th Ave S,Seattle,WA 98108,WA,98108,2014-06-04,69
1905,6/4/2014 0:00,415000.0,4,2.5,2000,5962,2.0,3,2000,0,1999,0,720 N 193rd Pl,Shoreline,WA 98133,WA,98133,2014-06-04,22
1906,6/4/2014 0:00,129000.0,1,1.0,650,15364,1.0,4,650,0,1967,0,13712 SE 256th Pl,Kent,WA 98042,WA,98042,2014-06-04,54
1907,6/4/2014 0:00,489000.0,3,1.5,1020,9072,1.0,3,920,100,1930,1997,9110 25th Ave NE,Seattle,WA 98115,WA,98115,2014-06-04,91
1908,6/4/2014 0:00,170000.0,2,1.0,1500,18540,1.0,3,1500,0,1950,2005,14426-14598 42nd Ave S,Tukwila,WA 98168,WA,98168,2014-06-04,71
1909,6/4/2014 0:00,418500.0,3,2.5,2060,4399,2.0,3,2060,0,2007,0,34214 SE Carmichael St,Snoqualmie,WA 98065,WA,98065,2014-06-04,14
1910,6/4/2014 0:00,261000.0,3,1.5,1810,29308,1.0,3,950,860,1983,2009,20609 SE 271st St,Covington,WA 98042,WA,98042,2014-06-04,38
1911,6/4/2014 0:00,2005000.0,6,4.5,3810,28176,1.0,5,3810,0,1969,0,18309 17th Pl NW,Shoreline,WA 98177,WA,98177,2014-06-04,52
1912,6/4/2014 0:00,355000.0,2,1.75,1650,4000,1.0,4,950,700,1947,1988,4541 11th Ave S,Seattle,WA 98108,WA,98108,2014-06-04,74
1913,6/4/2014 0:00,742000.0,3,3.25,1540,704,3.0,3,1540,0,2011,0,1820 E Howell St,Seattle,WA 98122,WA,98122,2014-06-04,10
1914,6/4/2014 0:00,399950.0,3,1.5,2080,5244,1.0,3,1190,890,1959,1989,11812 33rd Ave NE,Seattle,WA 98125,WA,98125,2014-06-04,62
1915,6/4/2014 0:00,791000.0,3,2.25,2430,5500,2.0,3,1810,620,1989,0,625 8th Ave,Kirkland,WA 98033,WA,98033,2014-06-04,32
1916,6/4/2014 0:00,190000.0,5,2.0,1750,10284,1.0,4,1750,0,1943,0,1916 Harrington Cir NE,Renton,WA 98056,WA,98056,2014-06-04,78
1917,6/4/2014 0:00,229500.0,3,1.75,1770,33224,1.0,4,1770,0,1968,0,11055 SE 295th St,Auburn,WA 98092,WA,98092,2014-06-04,53
1918,6/4/2014 0:00,539000.0,3,2.5,1710,2300,2.0,3,1570,140,2005,0,7874 148th Ct NE,Redmond,WA 98052,WA,98052,2014-06-04,16
1919,6/4/2014 0:00,549000.0,4,2.25,2740,88426,2.0,3,2740,0,1991,0,14324 250th Pl SE,Issaquah,WA 98027,WA,98027,2014-06-04,30
1920,6/4/2014 0:00,545000.0,5,2.5,2730,17240,1.0,5,1660,1070,1958,0,18718 56th Ave NE,Kenmore,WA 98028,WA,98028,2014-06-04,63
1921,6/4/2014 0:00,285000.0,3,2.5,2437,5136,2.0,3,2437,0,2011,0,157 Pike St NE,Auburn,WA 98002,WA,98002,2014-06-04,10
1922,6/4/2014 0:00,648000.0,4,2.5,3290,6203,2.0,3,3290,0,2008,0,36011 SE Kendall Peak St,Snoqualmie,WA 98065,WA,98065,2014-06-04,13
1923,6/4/2014 0:00,610000.0,4,3.5,2910,5260,2.0,3,2910,0,2012,1912,9311 Nye Ave SE,Snoqualmie,WA 98065,WA,98065,2014-06-04,9
1924,6/4/2014 0:00,767450.0,3,2.0,1630,7599,1.0,3,1630,0,2006,0,1464 NW 95th St,Seattle,WA 98117,WA,98117,2014-06-04,15
1925,6/4/2014 0:00,765000.0,4,3.0,4410,5104,2.0,3,3400,1010,2006,0,6820 Pinehurst Ave SE,Snoqualmie,WA 98065,WA,98065,2014-06-04,15
1926,6/4/2014 0:00,586500.0,3,2.5,1780,1487,3.0,3,1600,180,2006,0,3840 Evanston Ave N,Seattle,WA 98103,WA,98103,2014-06-04,15
1927,6/4/2014 0:00,520000.0,3,3.25,1540,1487,2.0,3,1540,0,2011,0,886 3rd Ave NE,Issaquah,WA 98029,WA,98029,2014-06-04,10
1928,6/4/2014 0:00,455000.0,3,1.75,1420,1189,3.0,3,1420,0,2006,0,514 N 46th St,Seattle,WA 98103,WA,98103,2014-06-04,15
1929,6/5/2014 0:00,653000.0,3,2.5,2680,9750,1.0,4,1610,1070,1979,0,8236 NE 115th Way,Kirkland,WA 98034,WA,98034,2014-06-05,42
1930,6/5/2014 0:00,279950.0,3,2.0,1750,9750,1.0,3,1350,400,1961,2004,2640 S 227th Pl,Des Moines,WA 98198,WA,98198,2014-06-05,60
1931,6/5/2014 0:00,449950.0,3,2.5,2170,4912,2.0,3,2170,0,2003,0,7546 NE 204th Pl,Kenmore,WA 98028,WA,98028,2014-06-05,18
